date,completion_rate
91737,0.85
91738,0.24
91739,0.24
91740,1.15
91741,1.74
91742,0.9
91743,0.01
91744,0.64
91745,0.27
91746,0.1
91747,1.05
91748,0.45
91749,1.26
91750,1.14
91751,1.18
91752,1.02
91753,1.09
91754,1.26
91755,0.29
91756,0.33
91757,0.71
91758,0.82
91759,1.44
91760,1.51
91761,1.87
91762,1.91
91763,0.31
91764,0.62
91765,0.97
91766,1.37
91767,0.3
91768,1.23
91769,1.71
91770,1.88
91771,0.32
91772,0.49
91773,0.47
91774,1.71
91775,0.12
91776,1.64
91777,1.43
91778,0.64
91779,1.2
91780,0.9
91781,1.91
91782,1.89
91783,1.87
91784,0.19
91785,1.16
91786,1.78
91787,0.98
91788,1.61
91789,1.43
91790,1.19
91791,0.17
91792,0.63
91793,0.09
91794,0.75
91795,0.11
91796,0.47
91797,1.75
91798,0.35
91799,1.54
91800,0.45
91801,0.26
91802,1.08
91803,1.18
91804,1.42
91805,1.64
91806,1.08
91807,1.48
91808,0.05
91809,0.25
91810,1.99
91811,1.21
91812,0.99
91813,0.22
91814,0.27
91815,0.81
91816,0.81
91817,0.06
91818,1.25
91819,1.37
91820,0.18
91821,0.16
91822,1.19
91823,0.94
91824,1.02
91825,0.54
91826,1.65
91827,1.59
91828,0.3
91829,0.77
91830,1.65
91831,1.22
91832,0.85
91833,0.86
91834,1.51
91835,1.14
91836,0.82
91837,0.98
91838,1.87
91839,0.96
91840,0.48
91841,1.58
91842,0.08
91843,0.81
91844,0.27
91845,1.6
91846,0.48
91847,1.01
91848,1.76
91849,1.84
91850,1.64
91851,1.84
91852,1.61
91853,0.68
91854,0.21
91855,1.79
91856,0.32
91857,1.17
91858,0.83
91859,0.9
91860,0.74
91861,1.75
91862,1.43
91863,0.11
91864,0.43
91865,1.43
91866,1.13
91867,1.08
91868,0.47
91869,0.41
91870,1.8
91871,0.16
91872,0.68
91873,1.06
91874,0.23
91875,0.24
91876,0.73
91877,1.63
91878,0.02
91879,0.01
91880,0.48
91881,1.84
91882,0.42
91883,1.16
91884,0.67
91885,1.41
91886,1.77
91887,0.53
91888,0.61
91889,1.45
91890,0.2
91891,1.1
91892,0.11
91893,1.11
91894,1.54
91895,1.77
91896,0.22
91897,1.65
91898,1.26
91899,0.09
91900,1.19
91901,1.41
91902,1.07
91903,1.88
91904,1.98
91905,0.07
91906,1.11
91907,0.61
91908,1.67
91909,1.84
91910,0.89
91911,1.54
91912,1.19
91913,0.78
91914,0.32
91915,1.29
91916,1.31
91917,1.55
91918,1.82
91919,0.92
91920,1.73
91921,0.78
91922,1.29
91923,0.12
91924,0.31
91925,0.78
91926,1.84
91927,1.15
91928,0.38
91929,1.15
91930,1.28
91931,1.35
91932,1.93
91933,1.35
91934,0.28
91935,1.9
91936,0.63
91937,1.81
91938,0.02
91939,1.24
91940,0.12
91941,0.81
91942,0.98
91943,1.81
91944,0.24
91945,0.47
91946,0.03
91947,0.84
91948,1.19
91949,1.25
91950,1.75
91951,0.19
91952,1.24
91953,1.22
91954,1.41
91955,1.92
91956,1.09
91957,0.63
91958,1.13
91959,1.63
91960,1.55
91961,1.39
91962,1.03
91963,0.59
91964,0.52
91965,1.11
91966,0.96
91967,0.24
91968,0.64
91969,0.28
91970,1.35
91971,0.9
91972,0.72
91973,0.51
91974,1.17
91975,0.65
91976,0.66
91977,0.91
91978,0.5
91979,1.07
91980,1.57
91981,1.92
91982,0.41
91983,1.75
91984,1.16
91985,0.2
91986,1.79
91987,1.42
91988,1.68
91989,1.95
91990,0.77
91991,1.23
91992,0.16
91993,1.43
91994,0.29
91995,0.1
91996,0.36
91997,0.82
91998,1.7
91999,1.02
92000,0.83
92001,1.91
92002,0.68
92003,0.38
92004,1.28
92005,1.71
92006,1.12
92007,0.92
92008,1.85
92009,0.19
92010,1.78
92011,0.62
92012,1.12
92013,0.81
92014,0.3
92015,1.36
92016,1.42
92017,0.93
92018,0.81
92019,1.81
92020,0.77
92021,1.6
92022,0.12
92023,1.13
92024,0.73
92025,1.03
92026,0.8
92027,1.86
92028,0.47
92029,0.1
92030,0.21
92031,0.83
92032,0.84
92033,1.18
92034,0.84
92035,1.47
92036,1.19
92037,0.7
92038,0.92
92039,0.6
92040,1.53
92041,0.79
92042,0.74
92043,0.98
92044,0.77
92045,0.32
92046,0.46
92047,0.11
92048,1.55
92049,0.03
92050,1.26
92051,1.92
92052,0.57
92053,0.55
92054,0.48
92055,0.19
92056,1.38
92057,1.1
92058,0.24
92059,0.52
92060,0.62
92061,1.14
92062,0.91
92063,1.87
92064,1.11
92065,1.21
92066,1.87
92067,1.23
92068,1.4
92069,1.98
92070,1.56
92071,1.89
92072,0.68
92073,0.97
92074,1.72
92075,0.73
92076,0.93
92077,1.55
92078,1.45
92079,0.88
92080,0.34
92081,0.72
92082,1.2
92083,1.2
92084,1.47
92085,0.07
92086,1.91
92087,1.89
92088,0.98
92089,1.14
92090,1.32
92091,0.01
92092,0.45
92093,1.67
92094,1.15
92095,2.0
92096,1.39
92097,1.98
92098,1.54
92099,0.27
92100,1.9
92101,1.89
92102,1.62
92103,1.25
92104,0.07
92105,1.54
92106,0.12
92107,0.39
92108,1.51
92109,1.8
92110,1.81
92111,0.85
92112,1.98
92113,0.97
92114,1.42
92115,1.28
92116,1.71
92117,0.97
92118,0.7
92119,1.45
92120,0.45
92121,1.41
92122,1.21
92123,0.31
92124,1.26
92125,0.6
92126,1.74
92127,1.41
92128,0.7
92129,1.81
92130,1.72
92131,1.15
92132,0.77
92133,0.47
92134,1.74
92135,0.65
92136,0.31
92137,0.44
92138,1.72
92139,0.25
92140,1.33
92141,0.31
92142,0.65
92143,1.45
92144,0.51
92145,0.94
92146,0.38
92147,1.5
92148,1.52
92149,0.62
92150,0.42
92151,0.47
92152,0.16
92153,1.34
92154,1.78
92155,0.53
92156,1.21
92157,1.53
92158,0.23
92159,1.97
92160,1.84
92161,0.68
92162,1.73
92163,0.85
92164,1.57
92165,0.72
92166,0.53
92167,0.32
92168,1.68
92169,1.25
92170,1.38
92171,0.92
92172,0.95
92173,0.47
92174,0.17
92175,0.42
92176,1.08
92177,0.7
92178,1.94
92179,0.43
92180,1.83
92181,0.15
92182,1.09
92183,1.09
92184,1.15
92185,0.44
92186,0.21
92187,0.2
92188,1.2
92189,0.04
92190,1.3
92191,1.64
92192,0.35
92193,1.51
92194,1.17
92195,0.97
92196,0.92
92197,1.87
92198,0.24
92199,1.09
92200,1.27
92201,0.59
92202,1.36
92203,0.62
92204,1.63
92205,0.93
92206,0.92
92207,0.65
92208,1.68
92209,0.17
92210,1.11
92211,1.12
92212,0.53
92213,0.85
92214,0.12
92215,1.53
92216,0.86
92217,0.55
92218,0.67
92219,2.0
92220,1.88
92221,1.71
92222,1.19
92223,0.61
92224,0.91
92225,0.08
92226,1.88
92227,1.31
92228,0.97
92229,0.16
92230,1.65
92231,1.84
92232,0.71
92233,0.97
92234,1.38
92235,0.81
92236,0.21
92237,0.7
92238,1.33
92239,1.99
92240,0.47
92241,1.43
92242,0.06
92243,0.31
92244,1.05
92245,0.15
92246,1.36
92247,0.97
92248,0.4
92249,1.57
92250,1.98
92251,0.8
92252,0.19
92253,0.03
92254,1.82
92255,1.19
92256,0.6
92257,0.39
92258,0.92
92259,1.11
92260,0.27
92261,1.62
92262,0.14
92263,0.56
92264,0.77
92265,1.52
92266,0.61
92267,1.55
92268,0.8
92269,0.77
92270,1.58
92271,0.17
92272,1.37
92273,1.61
92274,0.79
92275,1.13
92276,1.01
92277,0.97
92278,0.62
92279,1.62
92280,1.8
92281,1.43
92282,1.78
92283,0.92
92284,0.73
92285,0.05
92286,0.13
92287,1.56
92288,1.77
92289,0.8
92290,0.72
92291,1.55
92292,0.99
92293,1.73
92294,0.31
92295,1.29
92296,1.82
92297,1.93
92298,1.81
92299,0.92
92300,0.67
92301,1.15
92302,0.65
92303,1.0
92304,1.12
92305,0.62
92306,0.61
92307,1.6
92308,0.18
92309,0.03
92310,0.42
92311,0.22
92312,1.82
92313,1.84
92314,1.47
92315,1.76
92316,0.69
92317,0.31
92318,0.27
92319,1.45
92320,0.08
92321,1.07
92322,1.81
92323,1.35
92324,1.32
92325,1.59
92326,0.01
92327,0.09
92328,0.24
92329,0.71
92330,1.14
92331,0.03
92332,1.58
92333,0.18
92334,1.89
92335,1.24
92336,0.49
92337,1.77
92338,0.3
92339,1.45
92340,0.43
92341,0.02
92342,0.36
92343,0.91
92344,1.19
92345,1.96
92346,1.82
92347,1.24
92348,0.89
92349,1.79
92350,1.21
92351,0.05
92352,1.37
92353,1.94
92354,1.15
92355,1.43
92356,0.12
92357,1.78
92358,0.85
92359,0.07
92360,1.95
92361,0.44
92362,1.39
92363,1.72
92364,0.46
92365,1.65
92366,0.53
92367,1.93
92368,1.74
92369,0.85
92370,0.37
92371,0.4
92372,0.01
92373,1.47
92374,0.47
92375,0.33
92376,1.52
92377,0.92
92378,0.39
92379,1.46
92380,0.78
92381,0.06
92382,1.85
92383,1.49
92384,1.2
92385,0.91
92386,1.82
92387,0.84
92388,0.45
92389,0.7
92390,1.06
92391,1.06
92392,1.04
92393,0.09
92394,0.88
92395,1.75
92396,0.45
92397,0.88
92398,0.46
92399,0.38
92400,1.04
92401,1.04
92402,1.37
92403,1.16
92404,1.47
92405,1.14
92406,1.87
92407,0.57
92408,1.71
92409,1.16
92410,0.3
92411,1.34
92412,0.45
92413,0.38
92414,1.01
92415,0.36
92416,0.25
92417,1.94
92418,0.86
92419,0.61
92420,0.98
92421,0.19
92422,1.66
92423,0.47
92424,1.7
92425,0.08
92426,0.68
92427,1.22
92428,0.67
92429,1.83
92430,0.14
92431,0.46
92432,1.81
92433,1.6
92434,1.82
92435,0.94
92436,0.86
92437,0.65
92438,1.7
92439,0.88
92440,1.25
92441,1.17
92442,1.25
92443,1.79
92444,1.76
92445,1.36
92446,0.39
92447,0.72
92448,0.65
92449,1.62
92450,1.63
92451,1.47
92452,1.88
92453,1.1
92454,0.2
92455,0.53
92456,1.44
92457,1.03
92458,0.03
92459,1.08
92460,1.92
92461,1.73
92462,1.29
92463,0.75
92464,0.57
92465,0.7
92466,1.99
92467,0.2
92468,1.34
92469,0.91
92470,0.77
92471,1.6
92472,0.32
92473,2.0
92474,1.96
92475,1.95
92476,1.65
92477,1.59
92478,1.04
92479,1.4
92480,0.33
92481,1.48
92482,1.47
92483,1.85
92484,0.52
92485,1.2
92486,1.17
92487,1.82
92488,0.32
92489,0.0
92490,0.8
92491,1.15
92492,0.55
92493,1.81
92494,1.6
92495,1.1
92496,1.23
92497,0.47
92498,0.8
92499,0.7
92500,1.07
92501,1.36
92502,1.29
92503,1.19
92504,0.51
92505,0.68
92506,0.89
92507,0.24
92508,1.77
92509,1.82
92510,0.98
92511,0.78
92512,1.05
92513,1.62
92514,0.62
92515,1.77
92516,0.87
92517,1.37
92518,0.05
92519,0.82
92520,1.93
92521,1.55
92522,1.84
92523,1.67
92524,0.41
92525,0.72
92526,0.66
92527,0.2
92528,0.64
92529,0.28
92530,1.84
92531,0.3
92532,0.81
92533,0.12
92534,1.15
92535,1.95
92536,1.95
92537,1.25
92538,0.41
92539,1.88
92540,0.1
92541,0.62
92542,1.91
92543,0.61
92544,1.63
92545,1.41
92546,1.4
92547,1.21
92548,0.26
92549,1.49
92550,1.75
92551,1.09
92552,0.57
92553,1.91
92554,1.71
92555,1.51
92556,1.05
92557,0.38
92558,0.26
92559,1.66
92560,1.09
92561,0.29
92562,0.58
92563,1.2
92564,0.16
92565,1.66
92566,0.68
92567,1.46
92568,0.96
92569,1.29
92570,0.3
92571,0.82
92572,0.45
92573,1.01
92574,1.95
92575,0.47
92576,0.63
92577,1.83
92578,1.51
92579,1.35
92580,1.82
92581,0.18
92582,0.8
92583,1.51
92584,0.86
92585,1.03
92586,1.76
92587,0.71
92588,1.76
92589,0.6
92590,1.04
92591,0.79
92592,0.94
92593,0.03
92594,1.03
92595,1.93
92596,0.35
92597,0.63
92598,1.26
92599,0.76
92600,0.09
92601,1.31
92602,0.1
92603,0.06
92604,1.72
92605,1.02
92606,0.27
92607,0.54
92608,1.43
92609,1.39
92610,0.11
92611,1.43
92612,1.67
92613,1.31
92614,1.88
92615,1.59
92616,1.05
92617,0.96
92618,1.25
92619,0.01
92620,0.01
92621,1.31
92622,1.04
92623,0.76
92624,0.81
92625,1.21
92626,0.72
92627,1.71
92628,1.24
92629,1.11
92630,1.18
92631,1.9
92632,0.22
92633,0.25
92634,2.0
92635,0.43
92636,1.05
92637,0.08
92638,0.01
92639,0.75
92640,1.09
92641,0.39
92642,0.78
92643,0.54
92644,0.99
92645,1.11
92646,1.11
92647,1.29
92648,0.51
92649,0.28
92650,0.06
92651,0.95
92652,1.07
92653,1.7
92654,0.1
92655,1.46
92656,1.94
92657,0.27
92658,0.18
92659,1.27
92660,0.6
92661,1.55
92662,0.46
92663,1.25
92664,0.11
92665,0.48
92666,1.76
92667,0.44
92668,0.26
92669,0.78
92670,0.82
92671,1.51
92672,0.17
92673,0.54
92674,1.91
92675,1.54
92676,0.27
92677,0.82
92678,1.97
92679,1.35
92680,0.9
92681,0.64
92682,0.09
92683,1.33
92684,1.02
92685,1.36
92686,0.17
92687,0.65
92688,1.14
92689,0.59
92690,1.08
92691,0.86
92692,1.8
92693,1.88
92694,0.96
92695,0.37
92696,1.59
92697,0.42
92698,1.13
92699,0.48
92700,1.43
92701,1.51
92702,1.93
92703,0.27
92704,1.52
92705,1.86
92706,0.23
92707,0.17
92708,1.23
92709,1.62
92710,1.49
92711,0.58
92712,1.46
92713,0.14
92714,0.18
92715,1.65
92716,1.09
92717,0.84
92718,0.04
92719,0.91
92720,1.21
92721,0.43
92722,1.47
92723,0.1
92724,1.62
92725,0.01
92726,1.1
92727,0.8
92728,0.83
92729,1.58
92730,1.58
92731,1.0
92732,0.21
92733,1.75
92734,0.4
92735,0.58
92736,1.89
92737,1.51
92738,1.32
92739,1.21
92740,0.44
92741,0.95
92742,1.05
92743,1.88
92744,0.11
92745,0.48
92746,0.76
92747,0.93
92748,0.44
92749,0.24
92750,1.75
92751,1.15
92752,1.81
92753,0.17
92754,0.69
92755,1.8
92756,0.94
92757,1.1
92758,1.02
92759,1.33
92760,0.86
92761,1.89
92762,1.51
92763,0.12
92764,1.49
92765,1.93
92766,0.81
92767,0.91
92768,0.95
92769,1.2
92770,0.48
92771,0.18
92772,1.27
92773,1.0
92774,1.34
92775,1.59
92776,1.71
92777,0.29
92778,0.62
92779,0.99
92780,1.86
92781,1.87
92782,1.62
92783,0.3
92784,1.48
92785,1.37
92786,1.64
92787,0.49
92788,1.85
92789,0.91
92790,0.45
92791,1.79
92792,0.89
92793,1.68
92794,0.91
92795,1.35
92796,1.49
92797,0.18
92798,1.32
92799,0.56
92800,1.85
92801,0.67
92802,0.17
92803,0.82
92804,0.02
92805,1.2
92806,1.36
92807,1.41
92808,0.17
92809,1.26
92810,1.71
92811,1.72
92812,1.37
92813,0.51
92814,0.02
92815,0.43
92816,1.78
92817,0.78
92818,1.5
92819,0.89
92820,1.47
92821,1.31
92822,0.58
92823,1.25
92824,1.78
92825,0.91
92826,1.17
92827,0.45
92828,1.47
92829,0.95
92830,1.52
92831,0.08
92832,1.46
92833,1.76
92834,1.76
92835,0.26
92836,1.61
92837,1.69
92838,1.92
92839,0.15
92840,0.04
92841,1.71
92842,1.06
92843,0.66
92844,0.94
92845,1.3
92846,0.35
92847,1.93
92848,1.55
92849,1.87
92850,1.82
92851,1.19
92852,0.59
92853,0.56
92854,1.38
92855,1.54
92856,0.99
92857,0.96
92858,0.04
92859,0.29
92860,1.16
92861,0.11
92862,0.18
92863,0.81
92864,0.44
92865,1.49
92866,0.12
92867,1.28
92868,0.11
92869,1.88
92870,1.98
92871,1.47
92872,1.02
92873,1.34
92874,1.27
92875,0.64
92876,1.59
92877,0.66
92878,1.45
92879,1.66
92880,1.86
92881,0.4
92882,1.19
92883,1.12
92884,1.78
92885,0.08
92886,0.92
92887,1.85
92888,0.28
92889,1.87
92890,1.52
92891,0.11
92892,0.26
92893,1.79
92894,1.85
92895,0.74
92896,0.84
92897,0.24
92898,1.24
92899,1.41
92900,1.95
92901,1.9
92902,1.13
92903,0.71
92904,1.93
92905,1.79
92906,0.32
92907,1.87
92908,0.03
92909,0.33
92910,0.57
92911,1.7
92912,0.31
92913,0.66
92914,1.56
92915,0.43
92916,1.02
92917,0.22
92918,0.76
92919,1.0
92920,0.78
92921,0.78
92922,1.67
92923,1.29
92924,0.71
92925,1.73
92926,0.81
92927,0.83
92928,0.4
92929,0.16
92930,0.17
92931,1.96
92932,2.0
92933,0.36
92934,0.39
92935,1.78
92936,0.43
92937,1.21
92938,0.46
92939,0.1
92940,1.67
92941,1.0
92942,0.4
92943,0.49
92944,1.7
92945,0.29
92946,0.1
92947,0.4
92948,0.51
92949,1.19
92950,1.63
92951,1.25
92952,1.23
92953,1.22
92954,1.24
92955,1.41
92956,0.09
92957,1.34
92958,0.22
92959,1.69
92960,0.75
92961,0.8
92962,1.1
92963,0.7
92964,0.2
92965,0.29
92966,1.15
92967,0.21
92968,1.71
92969,1.84
92970,0.79
92971,1.41
92972,1.18
92973,1.72
92974,1.85
92975,0.72
92976,0.89
92977,1.95
92978,0.69
92979,0.3
92980,0.84
92981,1.84
92982,1.39
92983,1.27
92984,1.63
92985,0.11
92986,1.01
92987,0.86
92988,0.07
92989,1.53
92990,1.66
92991,1.24
92992,0.7
92993,0.64
92994,0.01
92995,0.24
92996,0.87
92997,0.37
92998,1.8
92999,0.73
93000,0.73
93001,0.15
93002,1.21
93003,1.06
93004,1.42
93005,1.34
93006,1.55
93007,1.07
93008,0.41
93009,1.34
93010,0.32
93011,0.83
93012,1.43
93013,1.77
93014,1.78
93015,0.27
93016,1.05
93017,1.56
93018,0.66
93019,0.43
93020,0.02
93021,1.01
93022,0.14
93023,0.93
93024,1.84
93025,1.93
93026,1.85
93027,0.02
93028,1.96
93029,1.4
93030,0.05
93031,1.78
93032,1.55
93033,0.94
93034,1.1
93035,1.15
93036,0.12
93037,1.73
93038,1.26
93039,0.33
93040,1.88
93041,0.52
93042,1.65
93043,1.43
93044,1.4
93045,0.41
93046,0.15
93047,1.8
93048,0.61
93049,0.89
93050,0.56
93051,1.24
93052,0.82
93053,0.99
93054,1.47
93055,1.36
93056,1.88
93057,0.98
93058,1.49
93059,1.61
93060,0.89
93061,0.14
93062,1.17
93063,1.1
93064,0.72
93065,1.47
93066,0.31
93067,1.28
93068,1.41
93069,0.56
93070,1.62
93071,1.21
93072,1.12
93073,0.05
93074,1.43
93075,0.73
93076,1.29
93077,1.96
93078,1.22
93079,0.41
93080,0.82
93081,0.39
93082,0.0
93083,0.16
93084,1.96
93085,1.8
93086,1.91
93087,1.89
93088,0.53
93089,1.92
93090,1.45
93091,1.54
93092,0.3
93093,1.25
93094,1.67
93095,1.84
93096,1.91
93097,0.01
93098,0.13
93099,1.32
93100,1.83
93101,0.71
93102,1.84
93103,0.23
93104,1.17
93105,0.52
93106,0.98
93107,0.55
93108,0.77
93109,0.46
93110,1.34
93111,1.46
93112,0.04
93113,0.71
93114,1.32
93115,1.47
93116,0.66
93117,1.83
93118,0.53
93119,1.39
93120,0.33
93121,0.12
93122,1.27
93123,1.07
93124,0.77
93125,0.24
93126,0.78
93127,0.63
93128,0.92
93129,1.47
93130,0.01
93131,0.07
93132,0.87
93133,0.69
93134,0.39
93135,0.49
93136,1.29
93137,0.96
93138,1.46
93139,1.76
93140,1.64
93141,1.38
93142,0.5
93143,1.04
93144,1.57
93145,1.96
93146,0.16
93147,0.84
93148,1.64
93149,0.16
93150,1.97
93151,0.88
93152,0.68
93153,0.74
93154,0.98
93155,1.83
93156,0.5
93157,0.22
93158,1.85
93159,0.19
93160,1.88
93161,1.99
93162,1.69
93163,0.56
93164,0.89
93165,1.56
93166,1.79
93167,0.96
93168,0.26
93169,1.63
93170,0.02
93171,0.48
93172,1.91
93173,0.8
93174,0.15
93175,1.88
93176,1.07
93177,0.74
93178,1.35
93179,0.14
93180,0.87
93181,0.18
93182,1.98
93183,1.45
93184,0.86
93185,1.89
93186,0.59
93187,1.74
93188,1.05
93189,1.99
93190,1.23
93191,1.54
93192,0.47
93193,1.67
93194,0.46
93195,1.0
93196,0.64
93197,0.15
93198,0.15
93199,1.29
93200,0.84
93201,0.93
93202,0.5
93203,1.46
93204,0.05
93205,1.72
93206,1.14
93207,0.2
93208,1.22
93209,2.0
93210,0.62
93211,0.61
93212,1.08
93213,0.5
93214,1.57
93215,1.09
93216,1.03
93217,1.53
93218,0.47
93219,0.41
93220,1.14
93221,1.26
93222,0.31
93223,1.72
93224,0.82
93225,1.6
93226,1.5
93227,0.34
93228,0.66
93229,1.01
93230,0.13
93231,1.45
93232,1.85
93233,0.06
93234,1.45
93235,0.64
93236,1.78
93237,0.23
93238,1.72
93239,1.4
93240,0.44
93241,0.95
93242,0.18
93243,1.4
93244,1.63
93245,1.56
93246,0.11
93247,0.2
93248,1.08
93249,0.08
93250,1.13
93251,0.07
93252,0.12
93253,1.1
93254,1.61
93255,1.15
93256,1.95
93257,0.91
93258,1.53
93259,1.27
93260,1.37
93261,0.01
93262,0.67
93263,0.71
93264,1.81
93265,1.28
93266,1.77
93267,1.92
93268,0.37
93269,0.28
93270,1.1
93271,0.75
93272,0.55
93273,1.33
93274,0.1
93275,0.34
93276,1.12
93277,0.57
93278,0.02
93279,1.65
93280,0.04
93281,0.16
93282,0.53
93283,0.07
93284,1.24
93285,1.21
93286,0.5
93287,0.23
93288,1.17
93289,0.9
93290,1.72
93291,0.52
93292,0.38
93293,1.33
93294,1.36
93295,0.82
93296,1.21
93297,0.11
93298,0.66
93299,1.67
93300,1.55
93301,0.75
93302,1.45
93303,1.27
93304,0.63
93305,1.05
93306,1.62
93307,0.69
93308,2.0
93309,1.27
93310,1.54
93311,0.21
93312,0.8
93313,0.57
93314,0.16
93315,0.01
93316,0.44
93317,0.95
93318,0.0
93319,1.58
93320,0.91
93321,0.75
93322,1.9
93323,0.25
93324,0.28
93325,1.75
93326,1.39
93327,0.41
93328,1.14
93329,1.2
93330,1.35
93331,1.06
93332,0.61
93333,1.17
93334,1.93
93335,2.0
93336,0.47
93337,0.97
93338,1.82
93339,0.76
93340,1.86
93341,0.73
93342,1.0
93343,1.83
93344,1.21
93345,0.74
93346,1.25
93347,1.59
93348,0.62
93349,0.18
93350,1.77
93351,0.9
93352,0.71
93353,0.16
93354,0.01
93355,0.61
93356,0.44
93357,0.55
93358,0.37
93359,1.86
93360,0.16
93361,0.56
93362,1.02
93363,0.75
93364,0.68
93365,1.88
93366,1.26
93367,0.62
93368,1.7
93369,0.74
93370,0.44
93371,1.11
93372,0.42
93373,0.47
93374,1.04
93375,1.32
93376,1.8
93377,1.8
93378,1.46
93379,1.96
93380,1.65
93381,0.65
93382,0.84
93383,1.73
93384,1.64
93385,0.46
93386,1.7
93387,1.35
93388,0.46
93389,0.52
93390,0.09
93391,0.31
93392,1.18
93393,1.19
93394,0.97
93395,1.11
93396,0.44
93397,0.39
93398,0.76
93399,0.36
93400,0.2
93401,1.74
93402,0.55
93403,1.95
93404,0.99
93405,0.56
93406,0.85
93407,1.15
93408,1.51
93409,0.04
93410,1.95
93411,0.59
93412,1.86
93413,1.29
93414,0.04
93415,0.59
93416,1.98
93417,1.52
93418,1.45
93419,0.58
93420,0.07
93421,0.83
93422,0.57
93423,0.01
93424,1.5
93425,1.0
93426,1.59
93427,0.69
93428,0.91
93429,0.49
93430,1.48
93431,1.05
93432,0.76
93433,0.08
93434,1.63
93435,1.25
93436,0.45
93437,1.28
93438,1.65
93439,0.96
93440,1.66
93441,0.16
93442,1.61
93443,1.53
93444,1.02
93445,1.2
93446,1.83
93447,1.39
93448,1.75
93449,1.36
93450,1.75
93451,1.93
93452,0.26
93453,1.76
93454,0.37
93455,0.85
93456,0.17
93457,0.72
93458,1.81
93459,1.86
93460,1.56
93461,0.67
93462,1.41
93463,1.25
93464,1.95
93465,0.45
93466,1.62
93467,1.65
93468,0.86
93469,1.66
93470,1.26
93471,1.5
93472,1.37
93473,0.51
93474,1.24
93475,0.94
93476,1.67
93477,1.08
93478,0.01
93479,1.73
93480,0.53
93481,1.89
93482,0.17
93483,1.91
93484,0.03
93485,0.67
93486,0.7
93487,1.83
93488,1.8
93489,0.51
93490,1.91
93491,1.24
93492,1.11
93493,0.79
93494,1.4
93495,0.83
93496,1.59
93497,1.39
93498,0.24
93499,0.42
93500,1.87
93501,1.33
93502,1.2
93503,1.61
93504,0.34
93505,1.76
93506,1.91
93507,0.23
93508,0.77
93509,1.8
93510,1.9
93511,1.15
93512,0.01
93513,0.79
93514,0.02
93515,0.83
93516,0.01
93517,1.88
93518,0.81
93519,1.52
93520,1.42
93521,1.82
93522,0.97
93523,0.24
93524,1.61
93525,0.27
93526,0.97
93527,0.88
93528,1.64
93529,1.08
93530,0.5
93531,0.43
93532,1.31
93533,0.8
93534,1.17
93535,1.66
93536,0.46
93537,1.1
93538,0.01
93539,0.75
93540,0.61
93541,1.4
93542,0.18
93543,1.31
93544,1.71
93545,0.29
93546,1.75
93547,1.32
93548,1.89
93549,0.64
93550,0.24
93551,0.55
93552,0.15
93553,0.67
93554,1.43
93555,1.68
93556,1.57
93557,1.25
93558,1.62
93559,0.46
93560,1.71
93561,1.97
93562,1.77
93563,1.04
93564,1.68
93565,1.04
93566,0.94
93567,0.89
93568,0.17
93569,0.64
93570,1.6
93571,1.45
93572,0.67
93573,1.84
93574,0.47
93575,0.19
93576,1.14
93577,0.37
93578,0.9
93579,1.93
93580,0.8
93581,0.8
93582,0.62
93583,1.2
93584,0.96
93585,0.97
93586,1.07
93587,1.21
93588,1.09
93589,0.76
93590,0.33
93591,1.84
93592,0.1
93593,0.74
93594,0.54
93595,1.82
93596,0.7
93597,0.47
93598,0.07
93599,1.7
93600,1.54
93601,0.74
93602,1.52
93603,0.04
93604,0.83
93605,0.73
93606,0.66
93607,1.71
93608,1.81
93609,0.5
93610,0.65
93611,0.66
93612,1.5
93613,1.5
93614,1.65
93615,1.42
93616,1.67
93617,1.99
93618,0.49
93619,0.23
93620,0.71
93621,1.14
93622,0.07
93623,0.59
93624,1.0
93625,1.09
93626,0.07
93627,1.64
93628,0.2
93629,1.08
93630,1.31
93631,0.43
93632,0.85
93633,0.44
93634,0.14
93635,0.43
93636,1.31
93637,0.52
93638,0.1
93639,1.05
93640,0.78
93641,1.16
93642,0.21
93643,1.09
93644,1.26
93645,0.9
93646,1.35
93647,1.08
93648,0.62
93649,1.41
93650,0.19
93651,0.29
93652,0.3
93653,0.03
93654,1.96
93655,1.48
93656,1.37
93657,1.22
93658,1.36
93659,0.31
93660,1.76
93661,0.54
93662,0.15
93663,1.74
93664,0.41
93665,1.53
93666,1.6
93667,0.6
93668,0.67
93669,0.5
93670,0.74
93671,0.42
93672,1.35
93673,1.1
93674,1.65
93675,1.41
93676,1.29
93677,1.04
93678,0.86
93679,0.35
93680,1.25
93681,0.46
93682,0.5
93683,0.45
93684,1.83
93685,0.29
93686,0.84
93687,1.04
93688,1.09
93689,0.86
93690,0.31
93691,1.21
93692,0.93
93693,0.96
93694,1.84
93695,1.26
93696,1.83
93697,0.32
93698,0.23
93699,1.23
93700,1.55
93701,1.17
93702,0.67
93703,1.52
93704,1.95
93705,0.11
93706,1.91
93707,1.98
93708,0.11
93709,1.75
93710,0.05
93711,0.09
93712,1.39
93713,0.8
93714,1.1
93715,0.65
93716,0.22
93717,0.84
93718,0.95
93719,0.97
93720,1.07
93721,0.2
93722,1.19
93723,0.38
93724,1.12
93725,1.49
93726,0.16
93727,1.3
93728,0.14
93729,1.85
93730,1.74
93731,1.53
93732,0.88
93733,0.1
93734,1.69
